"Path","Bytes","SHA256","Extension","Category","GearCandidate","HashError"
"extensions/README.md","5902","9E99093D9F5967A3A7D40864B7B65FB30864D79048025E65FE891D537309898F",".md","plugin_or_adapter","True",
"extensions/RFC-EXTENSION-SYSTEM.md","61454","5947CE6C3E36A91188A44748EAA424E512CEF6D1069D9E5B7C61904B4DF102EB",".md","plugin_or_adapter","True",
"extensions/selftest/commands/selftest.md","2564","93F33139A3DA71BDFBEF9EB14C1E4923DD6BE45E5D182870A96917FDEE91580A",".md","plugin_or_adapter","True",
"extensions/selftest/extension.yml","533","7C0930F1B67543B3BC81552A8098990C92AAA4AA70619CDAF9D06CEFCB82375E",".yml","plugin_or_adapter","True",
"extensions/template/.gitignore","320","03C6448026DC206E55161BE280ED8DAC8748346FB534D401CC5A66562C2E975F",".gitignore","plugin_or_adapter","True",
"extensions/template/CHANGELOG.md","888","A8AE296CE292C01C271C23670359B87480658E521D9DDB8FB316246BFD03823B",".md","plugin_or_adapter","True",
"extensions/template/commands/example.md","4444","4D23361BC7B3111F47285D8F2C1BB8BEE06C81F24571ADCD1C4881D57B16CD56",".md","plugin_or_adapter","True",
"extensions/template/config-template.yml","1872","51306901971DB9B3B296442796DE91969336200DC8BF827AC499E5B37B8EDDF9",".yml","plugin_or_adapter","True",
"extensions/template/EXAMPLE-README.md","3144","7B3F69E414E8ACD1CD213A98261DA701707B0EDA6BE54B6CE67ED02114865958",".md","plugin_or_adapter","True",
"extensions/template/extension.yml","3635","12FC2948A367A04A9180783DD0007F1D744F44347352A95A73F485FE8998F529",".yml","plugin_or_adapter","True",
"extensions/template/LICENSE","1084","31EEB5020675BD63B71F4F8E69C20698DC81510D641AF442A4205656B5B65647","","plugin_or_adapter","True",
"extensions/template/README.md","2067","9276583C3ADFB17DD4E33F6D11E4118BFC478A5E51F086EE933ECF853BEC2D5B",".md","plugin_or_adapter","True",
"integrations/catalog.community.json","203","217FA305377BDF798A168795416593C514035B7978683B34F070131FCEA9B5D3",".json","configuration_or_data","True",
