"SourcePath","SourceLine","ReferenceType","RawTarget","NormalizedTarget","Resolution","TerminalClass","Notes"
"test/core/completions/completion-provider.test.ts","3","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/completions/completion-provider.test.ts","4","module-import","os","os","classified","external-package","package or runtime module terminal"
"test/core/completions/completion-provider.test.ts","5","module-import","../../../src/core/completions/completion-provider.js","src/core/completions/completion-provider.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/completions/generators/bash-generator.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/completions/generators/bash-generator.test.ts","2","module-import","../../../../src/core/completions/generators/bash-generator.js","src/core/completions/generators/bash-generator.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/completions/generators/bash-generator.test.ts","3","module-import","../../../../src/core/completions/types.js","src/core/completions/types.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/completions/generators/fish-generator.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/completions/generators/fish-generator.test.ts","2","module-import","../../../../src/core/completions/generators/fish-generator.js","src/core/completions/generators/fish-generator.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/completions/generators/fish-generator.test.ts","3","module-import","../../../../src/core/completions/types.js","src/core/completions/types.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/completions/generators/powershell-generator.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/completions/generators/powershell-generator.test.ts","2","module-import","../../../../src/core/completions/generators/powershell-generator.js","src/core/completions/generators/powershell-generator.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/completions/generators/powershell-generator.test.ts","3","module-import","../../../../src/core/completions/command-registry.js","src/core/completions/command-registry.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/completions/generators/powershell-generator.test.ts","4","module-import","../../../../src/core/completions/types.js","src/core/completions/types.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/completions/generators/zsh-generator.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/completions/generators/zsh-generator.test.ts","2","module-import","../../../../src/core/completions/generators/zsh-generator.js","src/core/completions/generators/zsh-generator.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/completions/generators/zsh-generator.test.ts","3","module-import","../../../../src/core/completions/types.js","src/core/completions/types.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/completions/installers/bash-installer.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/completions/installers/bash-installer.test.ts","2","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/core/completions/installers/bash-installer.test.ts","3","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/completions/installers/bash-installer.test.ts","4","module-import","os","os","classified","external-package","package or runtime module terminal"
"test/core/completions/installers/bash-installer.test.ts","5","module-import","../../../../src/core/completions/installers/bash-installer.js","src/core/completions/installers/bash-installer.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/completions/installers/fish-installer.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/completions/installers/fish-installer.test.ts","2","module-import","../../../../src/core/completions/installers/fish-installer.js","src/core/completions/installers/fish-installer.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/completions/installers/fish-installer.test.ts","3","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/core/completions/installers/fish-installer.test.ts","4","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/completions/installers/fish-installer.test.ts","5","module-import","os","os","classified","external-package","package or runtime module terminal"
"test/core/completions/installers/powershell-installer.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/completions/installers/powershell-installer.test.ts","2","module-import","../../../../src/core/completions/installers/powershell-installer.js","src/core/completions/installers/powershell-installer.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/completions/installers/powershell-installer.test.ts","3","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/core/completions/installers/powershell-installer.test.ts","4","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/completions/installers/powershell-installer.test.ts","5","module-import","os","os","classified","external-package","package or runtime module terminal"
"test/core/completions/installers/zsh-installer.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/completions/installers/zsh-installer.test.ts","2","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/core/completions/installers/zsh-installer.test.ts","3","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/completions/installers/zsh-installer.test.ts","4","module-import","os","os","classified","external-package","package or runtime module terminal"
"test/core/completions/installers/zsh-installer.test.ts","5","module-import","../../../../src/core/completions/installers/zsh-installer.js","src/core/completions/installers/zsh-installer.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/config-schema.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/converters/json-converter.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/converters/json-converter.test.ts","2","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/core/converters/json-converter.test.ts","3","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/converters/json-converter.test.ts","4","module-import","../../../src/core/converters/json-converter.js","src/core/converters/json-converter.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/file-state.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/file-state.test.ts","2","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/core/file-state.test.ts","3","module-import","node:os","node:os","classified","runtime-builtin","package or runtime module terminal"
"test/core/file-state.test.ts","4","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/core/file-state.test.ts","11","module-import","../../src/core/store/index.js","src/core/store/index.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/global-config.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/global-config.test.ts","2","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/core/global-config.test.ts","3","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/core/global-config.test.ts","4","module-import","node:os","node:os","classified","runtime-builtin","package or runtime module terminal"
"test/core/global-config.test.ts","15","module-import","../../src/core/global-config.js","src/core/global-config.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/init.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/init.test.ts","2","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/core/init.test.ts","3","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/init.test.ts","4","module-import","os","os","classified","external-package","package or runtime module terminal"
"test/core/init.test.ts","5","module-import","../../src/core/init.js","src/core/init.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/init.test.ts","6","module-import","../../src/core/global-config.js","src/core/global-config.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/legacy-cleanup.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/legacy-cleanup.test.ts","2","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/core/legacy-cleanup.test.ts","3","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/legacy-cleanup.test.ts","4","module-import","os","os","classified","external-package","package or runtime module terminal"
"test/core/legacy-cleanup.test.ts","24","module-import","../../src/core/config.js","src/core/config.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/legacy-cleanup.test.ts","25","module-import","../../src/core/command-generation/registry.js","src/core/command-generation/registry.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/legacy-cleanup.test.ts","26","module-import","../../src/core/command-surface.js","src/core/command-surface.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/list.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/list.test.ts","2","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/core/list.test.ts","3","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/list.test.ts","4","module-import","os","os","classified","external-package","package or runtime module terminal"
"test/core/list.test.ts","5","module-import","../../src/core/list.js","src/core/list.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/migration.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/migration.test.ts","2","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/migration.test.ts","3","module-import","os","os","classified","external-package","package or runtime module terminal"
"test/core/migration.test.ts","4","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/core/migration.test.ts","5","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/core/migration.test.ts","6","module-import","../../src/core/config.js","src/core/config.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/migration.test.ts","7","module-import","../../src/core/command-generation/index.js","src/core/command-generation/index.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/migration.test.ts","8","module-import","../../src/core/global-config.js","src/core/global-config.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/migration.test.ts","9","module-import","../../src/core/migration.js","src/core/migration.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/onboarding-commands.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/onboarding-commands.test.ts","6","module-import","../../src/core/profiles.js","src/core/profiles.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/openers.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/openers.test.ts","2","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/core/openers.test.ts","3","module-import","node:os","node:os","classified","runtime-builtin","package or runtime module terminal"
"test/core/openers.test.ts","4","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/core/openspec-root.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/openspec-root.test.ts","2","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/core/openspec-root.test.ts","3","module-import","node:os","node:os","classified","runtime-builtin","package or runtime module terminal"
"test/core/openspec-root.test.ts","4","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/core/parsers/change-parser.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/parsers/change-parser.test.ts","2","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/parsers/change-parser.test.ts","3","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/core/parsers/change-parser.test.ts","4","module-import","os","os","classified","external-package","package or runtime module terminal"
"test/core/parsers/change-parser.test.ts","5","module-import","../../../src/core/parsers/change-parser.js","src/core/parsers/change-parser.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/parsers/markdown-parser.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/parsers/markdown-parser.test.ts","2","module-import","../../../src/core/parsers/markdown-parser.js","src/core/parsers/markdown-parser.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/parsers/requirement-blocks.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/parsers/requirement-blocks.test.ts","2","module-import","../../../src/core/parsers/requirement-blocks.js","src/core/parsers/requirement-blocks.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/planning-home.test.ts","1","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/core/planning-home.test.ts","2","module-import","node:os","node:os","classified","runtime-builtin","package or runtime module terminal"
"test/core/planning-home.test.ts","3","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/core/planning-home.test.ts","5","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/profile-sync-drift.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/profile-sync-drift.test.ts","2","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/core/profile-sync-drift.test.ts","3","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/core/profile-sync-drift.test.ts","4","module-import","node:os","node:os","classified","runtime-builtin","package or runtime module terminal"
"test/core/profile-sync-drift.test.ts","9","module-import","../../src/core/profiles.js","src/core/profiles.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/profile-sync-drift.test.ts","10","module-import","../../src/core/command-generation/index.js","src/core/command-generation/index.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/profiles.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/project-config.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/project-config.test.ts","2","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/core/project-config.test.ts","3","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/core/project-config.test.ts","4","module-import","node:os","node:os","classified","runtime-builtin","package or runtime module terminal"
"test/core/references.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/references.test.ts","2","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/core/references.test.ts","3","module-import","node:os","node:os","classified","runtime-builtin","package or runtime module terminal"
"test/core/references.test.ts","4","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/core/references.test.ts","17","module-import","../../src/core/root-selection.js","src/core/root-selection.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/references.test.ts","18","module-import","../helpers/openspec-fixtures.js","test/helpers/openspec-fixtures.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/relationship-health.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/relationship-health.test.ts","3","module-import","../../src/core/relationship-health.js","src/core/relationship-health.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/relationship-health.test.ts","4","module-import","../../src/core/root-selection.js","src/core/root-selection.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/root-selection.test.ts","1","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/core/root-selection.test.ts","2","module-import","node:os","node:os","classified","runtime-builtin","package or runtime module terminal"
"test/core/root-selection.test.ts","3","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/core/root-selection.test.ts","5","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/root-selection.test.ts","15","module-import","../../src/core/global-config.js","src/core/global-config.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/root-selection.test.ts","88","module-import","../../src/core/store/foundation.js","src/core/store/foundation.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/skill-generation.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/shared/tool-detection.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/shared/tool-detection.test.ts","2","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/core/shared/tool-detection.test.ts","3","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/shared/tool-detection.test.ts","4","module-import","os","os","classified","external-package","package or runtime module terminal"
"test/core/shared/tool-detection.test.ts","267","module-import","../../../src/core/init.js","src/core/init.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","268","module-import","../../../src/core/global-config.js","src/core/global-config.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","274","module-import","../../../package.json","package.json","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","292","module-import","../../../src/core/init.js","src/core/init.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","293","module-import","../../../src/core/global-config.js","src/core/global-config.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","299","module-import","../../../package.json","package.json","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","319","module-import","../../../src/core/init.js","src/core/init.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","320","module-import","../../../src/core/global-config.js","src/core/global-config.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","332","module-import","../../../package.json","package.json","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","350","module-import","../../../src/core/init.js","src/core/init.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","351","module-import","../../../src/core/global-config.js","src/core/global-config.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","366","module-import","../../../package.json","package.json","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","376","module-import","../../../src/core/init.js","src/core/init.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","377","module-import","../../../src/core/global-config.js","src/core/global-config.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","387","module-import","../../../package.json","package.json","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","398","module-import","../../../src/core/init.js","src/core/init.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","399","module-import","../../../src/core/global-config.js","src/core/global-config.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","410","module-import","../../../package.json","package.json","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","421","module-import","../../../src/core/init.js","src/core/init.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","422","module-import","../../../src/core/global-config.js","src/core/global-config.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/shared/tool-detection.test.ts","432","module-import","../../../package.json","package.json","resolved","tracked-file","resolved to pinned tracked file"
"test/core/specs-apply.salvage.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/specs-apply.salvage.test.ts","2","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/core/specs-apply.salvage.test.ts","3","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/specs-apply.salvage.test.ts","4","module-import","os","os","classified","external-package","package or runtime module terminal"
"test/core/specs-apply.salvage.test.ts","5","module-import","../../src/core/specs-apply.js","src/core/specs-apply.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/store/foundation.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/store/foundation.test.ts","2","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/core/store/foundation.test.ts","3","module-import","node:os","node:os","classified","runtime-builtin","package or runtime module terminal"
"test/core/store/foundation.test.ts","4","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/core/store/foundation.test.ts","6","module-import","../../../src/core/global-config.js","src/core/global-config.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/store/registry.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/store/registry.test.ts","2","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/core/store/registry.test.ts","3","module-import","node:os","node:os","classified","runtime-builtin","package or runtime module terminal"
"test/core/store/registry.test.ts","4","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/core/templates/explore.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/templates/parity-hash-shared.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/templates/parity-hash-shared.test.ts","4","module-import","../../../scripts/parity-hash-shared.mjs","scripts/parity-hash-shared.mjs","resolved","tracked-file","resolved to pinned tracked file"
"test/core/templates/propose.test.ts","1","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/templates/propose.test.ts","2","module-import","url","url","classified","external-package","package or runtime module terminal"
"test/core/templates/propose.test.ts","3","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/templates/propose.test.ts","11","module-import","../../../src/core/artifact-graph/schema.js","src/core/artifact-graph/schema.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/templates/skill-templates-parity.test.ts","1","module-import","node:crypto","node:crypto","classified","runtime-builtin","package or runtime module terminal"
"test/core/templates/skill-templates-parity.test.ts","2","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/templates/skill-templates-parity.test.ts","37","module-import","../../../src/core/templates/workflows/store-selection.js","src/core/templates/workflows/store-selection.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/templates/skillssh-generator-guards.test.ts","11","module-import","node:os","node:os","classified","runtime-builtin","package or runtime module terminal"
"test/core/templates/skillssh-generator-guards.test.ts","12","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/core/templates/skillssh-generator-guards.test.ts","14","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/templates/skillssh-generator-guards.test.ts","17","module-import","../../../scripts/skillssh-shared.mjs","scripts/skillssh-shared.mjs","resolved","tracked-file","resolved to pinned tracked file"
"test/core/templates/skillssh-parity.test.ts","1","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/core/templates/skillssh-parity.test.ts","2","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/core/templates/skillssh-parity.test.ts","3","module-import","node:url","node:url","classified","runtime-builtin","package or runtime module terminal"
"test/core/templates/skillssh-parity.test.ts","5","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/templates/skillssh-parity.test.ts","11","module-import","../../../src/utils/command-references.js","src/utils/command-references.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/templates/skillssh-parity.test.ts","13","module-import","../../../scripts/skillssh-shared.mjs","scripts/skillssh-shared.mjs","resolved","tracked-file","resolved to pinned tracked file"
"test/core/templates/update-change.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/templates/update-change.test.ts","7","module-import","../../../src/core/templates/workflows/store-selection.js","src/core/templates/workflows/store-selection.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/update.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/update.test.ts","2","module-import","../../src/core/update.js","src/core/update.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/update.test.ts","3","module-import","../../src/core/init.js","src/core/init.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/update.test.ts","4","module-import","../../src/utils/file-system.js","src/utils/file-system.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/update.test.ts","5","module-import","../../src/core/config.js","src/core/config.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/update.test.ts","6","module-import","../../src/core/global-config.js","src/core/global-config.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/update.test.ts","7","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/update.test.ts","8","module-import","fs/promises","fs/promises","classified","external-package","package or runtime module terminal"
"test/core/update.test.ts","9","module-import","os","os","classified","external-package","package or runtime module terminal"
"test/core/update.test.ts","22","module-import","../../src/core/global-config.js","src/core/global-config.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/update.test.ts","1203","module-import","../../package.json","package.json","resolved","tracked-file","resolved to pinned tracked file"
"test/core/update.test.ts","1263","module-import","../../package.json","package.json","resolved","tracked-file","resolved to pinned tracked file"
"test/core/update.test.ts","1318","module-import","../../package.json","package.json","resolved","tracked-file","resolved to pinned tracked file"
"test/core/update.test.ts","2418","module-import","../../src/core/config.js","src/core/config.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/update.test.ts","2419","module-import","../../src/core/command-surface.js","src/core/command-surface.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/validation.enriched-messages.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/validation.enriched-messages.test.ts","2","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/core/validation.enriched-messages.test.ts","3","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/validation.enriched-messages.test.ts","4","module-import","../../src/core/validation/validator.js","src/core/validation/validator.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/validation.scenario-loss.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/validation.scenario-loss.test.ts","2","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/core/validation.scenario-loss.test.ts","3","module-import","os","os","classified","external-package","package or runtime module terminal"
"test/core/validation.scenario-loss.test.ts","4","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/validation.scenario-loss.test.ts","5","module-import","../../src/core/validation/validator.js","src/core/validation/validator.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/validation.scenario-loss.test.ts","6","module-import","../../src/core/specs-apply.js","src/core/specs-apply.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/validation.skip-specs.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/validation.skip-specs.test.ts","2","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/core/validation.skip-specs.test.ts","3","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/validation.skip-specs.test.ts","4","module-import","../../src/core/validation/validator.js","src/core/validation/validator.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/validation.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/validation.test.ts","2","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/core/validation.test.ts","3","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/validation.test.ts","4","module-import","../../src/core/validation/validator.js","src/core/validation/validator.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/version-check.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/version-check.test.ts","2","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/core/version-check.test.ts","3","module-import","http","http","classified","external-package","package or runtime module terminal"
"test/core/version-check.test.ts","4","module-import","os","os","classified","external-package","package or runtime module terminal"
"test/core/version-check.test.ts","5","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/version-check.test.ts","6","module-import","child_process","child_process","classified","external-package","package or runtime module terminal"
"test/core/version-check.test.ts","7","module-import","module","module","classified","external-package","package or runtime module terminal"
"test/core/version-check.test.ts","32","module-import","../../package.json","package.json","resolved","tracked-file","resolved to pinned tracked file"
"test/core/version-check.test.ts","572","module-import","../../src/core/version-check.js?decline","src/core/version-check.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/version-check.test.ts","588","module-import","../../src/core/version-check.js?ctrlc","src/core/version-check.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/version-check.test.ts","599","module-import","../../src/core/version-check.js?boom","src/core/version-check.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/view.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/view.test.ts","2","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/core/view.test.ts","3","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/core/view.test.ts","4","module-import","os","os","classified","external-package","package or runtime module terminal"
"test/core/view.test.ts","5","module-import","../../src/core/view.js","src/core/view.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/working-set.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/working-set.test.ts","8","module-import","../../src/core/root-selection.js","src/core/root-selection.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/core/working-set.test.ts","9","module-import","../../src/core/store/errors.js","src/core/store/errors.ts","resolved","tracked-file","resolved to pinned tracked file"
